smiles,rdkit__qed,rdkit__SPS,rdkit__MolWt,rdkit__HeavyAtomMolWt,rdkit__ExactMolWt,rdkit__NumValenceElectrons,rdkit__NumRadicalElectrons,rdkit__MaxPartialCharge,rdkit__MinPartialCharge,rdkit__MaxAbsPartialCharge,rdkit__MinAbsPartialCharge,rdkit__FpDensityMorgan1,rdkit__FpDensityMorgan2,rdkit__FpDensityMorgan3,rdkit__LabuteASA,rdkit__TPSA,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAmideBonds,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumAtomStereoCenters,rdkit__NumBridgeheadAtoms,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumHeterocycles,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__NumSpiroAtoms,rdkit__NumUnspecifiedAtomStereoCenters,rdkit__Phi,rdkit__RingCount,rdkit__MolLogP,rdkit__MolMR,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,pka__num_basic_sites,pka__num_acidic_sites,pka__num_ionizable_sites,pka__has_basic_site,pka__has_acidic_site,pka__is_amphoteric,pka__most_basic_pka,pka__most_acidic_pka,pka__logd_ph,pka__logp_wildman_crippen,pka__logd_estimate,pka__fraction_neutral,pka__base_site_pka_min,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_std,pka__base_site_pka_sum,pka__base_site_pka_range,pka__acid_site_pka_min,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__acid_site_pka_range,pka__warning_count,pka__warning_multiple_basic_sites,pka__warning_multiple_acidic_sites,pka__warning_amphoteric,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__base_site_pka_rank_1,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,0.5696076288710256,17.642857142857142,401.5070000000002,377.3150000000001,401.157326228,148.0,0.0,0.2571635429423197,-0.3029541869969016,0.3029541869969016,0.2571635429423197,1.2142857142857142,1.9285714285714288,2.642857142857143,167.51198902393597,55.2,0.4761904761904761,28.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,7.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,5.640360928013522,4.0,2.9339200000000014,107.55650000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0,0,7.7524,,7.4,2.9339,2.4219,0.3076,4.2315,7.7524,5.672466666666666,1.5067388633144836,17.0174,3.5209,,,,,0.0,,1,1,0,0,0,0,7.7524,5.0335,4.2315,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1,0.2660852874613771,22.071428571428573,415.4240000000002,394.25600000000014,415.104935632,154.0,0.0,0.352260958176301,-0.4800864464024029,0.4800864464024029,0.352260958176301,1.3571428571428572,2.0357142857142856,2.607142857142857,163.79443721484307,176.32999999999998,0.5625,28.0,5.0,11.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,12.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,7.021122924372324,2.0,-1.129699999999996,95.77970000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,1,1,1,9.3632,1.4351,7.4,-1.1297,-9.0625,0.0,9.3632,9.3632,9.3632,0.0,9.3632,0.0,1.4351,9.403,4.3711,3.5745820464309768,13.1133,7.9679,3,0,1,1,0,1,9.3632,,,,,,,1.4351,2.2752,9.403,,,,,,,,,,,,,,,,,,,,
CN(C)CCCN1c2ccccc2Sc2cccnc21,0.8536245937847351,13.25,285.41600000000005,266.26399999999995,285.129968608,104.0,0.0,0.1465619913062515,-0.3243472504848132,0.3243472504848132,0.1465619913062515,1.1,1.9,2.75,124.16980209073331,19.37,0.3125,20.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.939769341675525,3.0,3.636000000000003,84.97900000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0,0,9.4187,,7.4,3.636,1.6132,0.0095,5.5075,9.4187,6.874066666666667,1.8009723602049592,20.6222,3.911199999999999,,,,,0.0,,1,1,0,0,0,0,9.4187,5.696,5.5075,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC1CONC1=O,0.3858928560707065,30.428571428571427,102.093,96.045,102.042927432,40.0,0.0,0.2624236143624042,-0.3178216210274744,0.3178216210274744,0.2624236143624042,2.0,2.7142857142857144,2.857142857142857,40.58216281274292,64.35,0.6666666666666666,7.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9584567410247802,1.0,-1.624900000000001,22.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,7.4803,10.9408,7.4,-1.6249,-1.9681,0.4538,7.4803,7.4803,7.4803,0.0,7.4803,0.0,10.9408,10.9408,10.9408,0.0,10.9408,0.0,1,0,0,1,0,0,7.4803,,,,,,,10.9408,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,0.8499846885063544,13.565217391304348,328.7990000000001,311.663,328.0978554640001,118.0,0.0,0.1609110317356253,-0.4928585955502975,0.4928585955502975,0.1609110317356253,1.0,1.7391304347826086,2.4347826086956523,139.96345653626207,43.18,0.2222222222222222,23.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.346233421130286,3.0,4.126600000000004,93.45000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,7.4,4.1266,4.1266,1.0,,,,,0.0,,,,,,0.0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,0.8859386521380769,13.521739130434783,309.3690000000001,290.21700000000004,309.147726848,118.0,0.0,0.1609110317086466,-0.4928585955502976,0.4928585955502976,0.1609110317086466,0.9565217391304348,1.608695652173913,2.260869565217391,135.00008100639312,69.2,0.2222222222222222,23.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.016351638275728,3.0,3.055400000000001,92.85240000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,1,1,1,4.7074,13.7514,7.4,3.0554,3.0545,0.998,4.7074,4.7074,4.7074,0.0,4.7074,0.0,13.7514,13.7514,13.7514,0.0,27.5028,0.0,2,0,1,1,0,0,4.7074,,,,,,,13.7514,13.7514,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,0.8547782410682304,16.470588235294116,234.295,216.15099999999995,234.125594436,92.0,0.0,0.2308006594470203,-0.4535950776420162,0.4535950776420162,0.2308006594470203,1.2352941176470589,1.9411764705882355,2.647058823529412,101.67683006016613,38.69,0.4285714285714285,17.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.1134006387985904,2.0,2.835500000000001,67.06080000000004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,,13.838,7.4,2.8355,2.8355,1.0,,,,,0.0,,13.838,13.838,13.838,0.0,13.838,0.0,0,0,0,0,0,0,,,,,,,,13.838,,,,,,,,,,,,,,,,,,,,,,
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,0.6882879826916414,24.323529411764707,479.06800000000027,443.7880000000002,478.24993942,180.0,0.0,0.2414145586382207,-0.3409480297497438,0.3409480297497438,0.2414145586382207,0.9411764705882352,1.7352941176470589,2.588235294117647,207.59839806293343,38.82000000000001,0.5357142857142857,34.0,1.0,5.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,4.0,4.0,0.0,3.0,3.0,1.0,1.0,6.042840871095739,6.0,4.743200000000004,137.81769999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1,1,1,9.282,14.0646,7.4,4.7432,2.8555,0.013,6.2275,9.282,7.531666666666666,1.2862843343867985,22.595,3.0545,14.0646,14.0646,14.0646,0.0,14.0646,0.0,2,1,0,1,0,0,9.282,7.0855,6.2275,,,,,14.0646,,,,,,,,,,,,,,,,,,,,,,
CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0.79310360138024,26.57692307692308,350.4220000000001,328.24600000000004,350.174275944,134.0,0.0,0.2402757376868105,-0.3608706645005946,0.3608706645005946,0.2402757376868105,1.1923076923076923,2.0,2.8076923076923075,151.38701067633616,68.44,0.4,26.0,2.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.515240733414549,5.0,0.9960000000000008,99.47740000000005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,5,1,1,1,7.691,10.8693,7.4,0.996,0.5254,0.3384,3.2923,7.691,6.102566666666667,1.9927866491144728,18.3077,4.3987,10.8693,13.7463,12.3078,1.4384999999999994,24.6156,2.876999999999999,3,1,1,1,0,0,7.691,7.3244,3.2923,,,,,10.8693,13.7463,,,,,,,,,,,,,,,,,,,,,
CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@H]1N(C)C,0.8256683925739744,21.80952380952381,329.27100000000013,307.0950000000001,328.110918684,116.0,0.0,0.2265142361757076,-0.3077548948657382,0.3077548948657382,0.2265142361757076,1.1904761904761905,1.8571428571428568,2.4285714285714284,136.36271500414767,23.550000000000004,0.5625,21.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,5.527280379525267,2.0,4.2191000000000045,89.35300000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,9.0153,,7.4,4.2191,2.5934,0.0237,9.0153,9.0153,9.0153,0.0,9.0153,0.0,,,,,0.0,,0,0,0,0,0,0,9.0153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,0.6105975432991555,22.258064516129032,477.9990000000002,457.8390000000002,477.06960918,162.0,0.0,0.4115817605774585,-0.419726207933061,0.419726207933061,0.4115817605774585,1.096774193548387,1.8387096774193548,2.6451612903225805,192.4901492109292,78.87,0.4,31.0,0.0,8.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,11.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,5.719018165718648,5.0,3.031500000000001,123.315,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0,0,6.8105,,7.4,3.0315,2.932,0.7953,2.7569,6.8105,4.6704,1.6626141885596912,14.0112,4.0536,,,,,0.0,,1,1,0,0,0,0,6.8105,4.4438,2.7569,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,0.569664393980387,20.705882352941178,520.0360000000002,497.8600000000003,519.080173864,178.0,0.0,0.4116166906236722,-0.4197257782947797,0.4197257782947797,0.4116166906236722,1.0588235294117647,1.7647058823529411,2.5294117647058822,209.3815555397661,95.94,0.4090909090909091,34.0,0.0,9.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,12.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,6.585668618171331,5.0,3.338300000000002,132.68899999999994,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,2.0907,,7.4,3.3383,3.3383,1.0,2.0049,2.0907,2.0478,0.0428999999999999,4.0956,0.0857999999999998,,,,,0.0,,1,1,0,0,0,0,2.0907,2.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,0.6861262123962079,11.571428571428571,280.37100000000004,260.211,280.15756326,108.0,0.0,0.258419005482349,-0.3093319989094884,0.3093319989094884,0.258419005482349,0.9047619047619048,1.5238095238095235,2.238095238095238,123.9704179927394,25.24,0.2777777777777778,21.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.755269282343917,3.0,3.1064000000000016,88.88500000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,9.3973,,7.4,3.1064,1.1048,0.01,5.5589,9.3973,7.478099999999999,1.9192,14.9562,3.838399999999999,,,,,0.0,,1,1,0,0,0,0,9.3973,5.5589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.5712542892686062,41.42105263157895,528.5730000000003,495.3090000000004,528.2159462359999,204.0,0.0,0.3747390749879137,-0.4576904235200816,0.4576904235200816,0.3747390749879137,1.236842105263158,1.973684210526316,2.631578947368421,219.7797025793146,120.11000000000004,0.5862068965517241,38.0,1.0,8.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,1.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,6.093831146181422,5.0,3.924200000000004,131.39630000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,,12.7294,7.4,3.9242,3.9242,1.0,,,,,0.0,,12.7294,12.7294,12.7294,0.0,12.7294,0.0,0,0,0,0,0,0,,,,,,,,12.7294,,,,,,,,,,,,,,,,,,,,,,
