smiles	match_method	chembl_id	n_activities	include_activities_in_tool
Cc1ccc(-n2ncc3c(=O)n(CC(=O)NCC4CCCO4)cnc32)cc1	chembl_parent	CHEMBL1380858	14	True
Cc1ccc(-n2ncc3c(NCCCN(C)C)ncnc32)cc1Cl	chembl_parent	CHEMBL1516985	15	True
Cc1ccc(-n2ncc3c(NCCCn4ccnc4)ncnc32)cc1Cl	chembl_parent	CHEMBL1474009	16	True
Cc1ccc(-n2ncc3c(Nc4cccc(C(=O)O)c4)ncnc32)cc1	chembl_parent	CHEMBL1331787	32	False
Cc1ccc(-n2ncc3c2ncn2nc(-c4ccco4)nc32)c(C)c1	chembl_parent	CHEMBL1547623	28	False
Cc1ccc(-n2nnnc2-c2cnc3ccc(Cl)cc3c2-c2ccccc2)cc1	chembl_parent	CHEMBL1549003	19	True
Cc1ccc(-n2nnnc2C(=Cc2ccc(N(C)C)cc2)c2nnnn2-c2ccc(C)cc2)cc1	chembl_parent	CHEMBL1525473	26	False
Cc1ccc(-n2nnnc2SCC(=O)NNC(=O)c2ccco2)c(C)c1	chembl_parent	CHEMBL1343951	12	True
Cc1ccc(-n2nnnc2Sc2nc([N+](=O)[O-])nn2C)cc1C	chembl_parent	CHEMBL1572530	27	False
Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1	chembl_parent	CHEMBL252745	36	False
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1	chembl_parent	CHEMBL1224	113	False
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1	chembl_parent	CHEMBL855	2155	False
Cc1ccc(/C(=C\C[NH+]2CCCC2)c2cccc(/C=C/C(=O)[O-])n2)cc1	chembl_parent	CHEMBL1224	113	False
Cc1ccc(/C(=C\C[NH+]2CCCC2)c2ccccn2)cc1	chembl_parent	CHEMBL855	2155	False
Cc1ccc(/C(C#N)=C/c2cccc([N+](=O)[O-])c2)cc1	chembl_parent	CHEMBL1318927	66	False
Cc1ccc(/C(N)=N/OC(=O)Cc2cccs2)cc1	chembl_parent	CHEMBL1447809	29	False
Cc1ccc(/C=C/C(=O)N2CC(C)CC(C)C2)o1	chembl_parent	CHEMBL1522198	53	False
Cc1ccc(/C=C/C(=O)NC(=S)Nc2ccccc2C(=O)NC2CCCCC2)cc1	chembl_parent	CHEMBL1305256	19	True
Cc1ccc(/C=C/C(=O)Nc2cc(C)on2)cc1	chembl_parent	CHEMBL1421568	24	True
Cc1ccc(/C=C/C(=O)c2nc3ccccc3[nH]2)cc1	chembl_parent	CHEMBL1508837	58	False
Cc1ccc(/C=C/C2=Cc3c(sc(NC(=O)CSc4n[nH]c(N)n4)c3C#N)C(C)(C)C2)o1	chembl_parent	CHEMBL1586326	45	False
Cc1ccc(/C=C/c2ccc(=O)[nH]n2)cc1	chembl_parent	CHEMBL1364185	27	False
Cc1ccc(/C=C/c2ccc(=O)n(Cc3ccc(Cl)cc3Cl)n2)cc1	chembl_parent	CHEMBL1506693	18	True
Cc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2cccc(Cl)c2)cc1	chembl_parent	CHEMBL1559914	16	True
Cc1ccc(/C=C/c2nnc(-c3ccc(C)cc3)o2)cc1	chembl_parent	CHEMBL1362872	12	True
Cc1ccc(/C=C/c2nnc(-c3cccs3)o2)cc1	chembl_parent	CHEMBL1534143	42	False
Cc1ccc(/C=C2/NC(=O)N(Cc3ccccc3)C2=O)s1	chembl_parent	CHEMBL1548101	42	False
Cc1ccc(/C=C2\OC(=O)c3ccccc32)cc1	chembl_parent	CHEMBL1377580	39	False
Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccn3)C2=O)cc1	chembl_parent	CHEMBL1452159	39	False
Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1	chembl_parent	CHEMBL1330781	46	False
Cc1ccc(/C=N/NC(=O)C2CCN(Cc3ccc(F)cc3Cl)CC2)o1	chembl_parent	CHEMBL3212941	11	True
Cc1ccc(/C=N/NC(=O)CSc2nc3ccccc3n2C)s1	chembl_parent	CHEMBL1996020	18	True
Cc1ccc(/C=N/NC(=O)CSc2nc3nc(C)cc(C)n3n2)cc1	chembl_parent	CHEMBL3208454	9	True
Cc1ccc(/C=N/NC(=O)Cn2nccc2C)o1	chembl_parent	CHEMBL3214072	11	True
Cc1ccc(/C=N/NC(=O)c2cc3c(ccc4ccccc43)o2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL3207753	17	True
Cc1ccc(/C=N/NC(=O)c2cccs2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL3197340	31	False
Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1	chembl_parent	CHEMBL2104925	8	True
Cc1ccc(/C=N/n2c(-c3cccs3)n[nH]c2=S)cc1	chembl_parent	CHEMBL3196654	24	True
Cc1ccc(/C=N/n2c(COc3ccccc3)n[nH]c2=S)s1	chembl_parent	CHEMBL3195361	23	True
Cc1ccc(/C=N/n2cnnc2)s1	chembl_parent	CHEMBL3211898	11	True
Cc1ccc(/C=N/n2nnnc2N)cc1[N+](=O)[O-]	chembl_parent	CHEMBL3197212	15	True
Cc1ccc(/C=N\NC(=O)C2COc3cc4ccccc4cc3O2)o1	chembl_parent	CHEMBL3196906	21	True
Cc1ccc(/C=N\NC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1	chembl_parent	CHEMBL3208808	15	True
Cc1ccc(/C=N\Nc2nc3ccc(Cl)cc3[nH]2)o1	chembl_parent	CHEMBL3195732	42	False
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1	chembl_parent	CHEMBL1365675	769	False
Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1	chembl_parent	CHEMBL2008134	0	True
Cc1ccc(/S(C)=N/S(=O)(=O)c2ccc(C)cc2)cc1	chembl_parent	CHEMBL1516706	12	True
Cc1ccc(=O)n(-c2ccccc2)c1	chembl_parent	CHEMBL1256391	269	False
Cc1ccc(Br)cc1	chembl_parent	CHEMBL1377077	3	True
Cc1ccc(C#N)cc1	chembl_parent	CHEMBL1386404	5	True
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1	chembl_parent	CHEMBL5307038	63	False
Cc1ccc(C(=N)c2ccccc2Cc2cccc3ccccc23)c2ccccc12	chembl_parent	CHEMBL1288014	13	True
Cc1ccc(C(=O)/C=C/c2c[nH]c3ccccc23)cc1	chembl_parent	CHEMBL1506622	48	False
Cc1ccc(C(=O)C(=O)[O-])cc1C	chembl_parent	CHEMBL3580420	0	True
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1	chembl_parent	CHEMBL1076211	305	False
Cc1ccc(C(=O)C(OC(=O)CCC(=O)Nc2cccc(C)c2)c2ccccc2)cc1	chembl_parent	CHEMBL1465834	11	True
Cc1ccc(C(=O)C(OC(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc2)cc1	chembl_parent	CHEMBL1388541	10	True
Cc1ccc(C(=O)C(OC(=O)CNC(=O)c2ccc(Cl)cc2)c2ccccc2)cc1	chembl_parent	CHEMBL1337292	15	True
Cc1ccc(C(=O)C(OC(=O)CNS(=O)(=O)c2ccccc2)c2ccccc2)cc1	chembl_parent	CHEMBL1409262	12	True
Cc1ccc(C(=O)C(OC(=O)COc2ccccc2C)c2ccccc2)cc1	chembl_parent	CHEMBL1347400	12	True
Cc1ccc(C(=O)C2(C)C3c4cc(Br)ccc4OC(=O)C32C(=O)c2ccco2)cc1	chembl_parent	CHEMBL1495116	13	True
Cc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)C2c2ccc(OC(C)C)cc2)o1	chembl_parent	CHEMBL1374204	21	True
Cc1ccc(C(=O)C2C(=O)c3ccccc3C2=O)cc1	chembl_parent	CHEMBL1432644	19	True
Cc1ccc(C(=O)C2CCNCC2)cc1	chembl_parent	CHEMBL1618013	0	True
Cc1ccc(C(=O)CN(C(=O)c2ccc(Cl)cc2)N2C(=O)c3ccccc3C2=O)cc1	chembl_parent	CHEMBL1523557	14	True
Cc1ccc(C(=O)CNc2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccccc2)cc1	chembl_parent	CHEMBL1588818	11	True
Cc1ccc(C(=O)COC(=O)CNC(=O)C(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL1457414	14	True
Cc1ccc(C(=O)COC(=O)CNC(=O)Cc2ccccc2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL1446600	14	True
Cc1ccc(C(=O)COC(=O)c2ccc3c(c2)C(=O)N(c2cccc4ncccc24)C3=O)cc1C	chembl_parent	CHEMBL1570763	21	True
Cc1ccc(C(=O)COC(=O)c2ccccc2N2C(=O)C3C4CCC(C4)C3C2=O)cc1C	chembl_parent	CHEMBL1742376	12	True
Cc1ccc(C(=O)COc2ccccc2C(=O)Nc2ccccc2)cc1	chembl_parent	CHEMBL1480087	23	True
Cc1ccc(C(=O)CSc2nc(C)cc(=O)[nH]2)cc1	chembl_parent	CHEMBL1720191	12	True
Cc1ccc(C(=O)CSc2ncnc3sc4c(c23)CCCC4)cc1	chembl_parent	CHEMBL1433013	15	True
Cc1ccc(C(=O)Cl)cc1	chembl_parent	CHEMBL3561345	0	True
Cc1ccc(C(=O)Cn2nnc3c(sc4nc5c(c(-c6ccccc6)c43)CCC5)c2=O)cc1	chembl_parent	CHEMBL1463219	11	True
Cc1ccc(C(=O)N(CN2CCCC2=O)c2ccccc2)cc1C	chembl_parent	CHEMBL1427932	12	True
Cc1ccc(C(=O)N/C(=C/C=C/c2ccccc2)C(=O)NCc2ccco2)cc1	chembl_parent	CHEMBL1506592	26	False
Cc1ccc(C(=O)N/C(=C\c2ccc(Br)cc2)c2nc(=S)[nH][nH]2)cc1	chembl_parent	CHEMBL1406703	44	False
Cc1ccc(C(=O)N/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)NCCc2ccccc2)cc1	chembl_parent	CHEMBL1446270	16	True
Cc1ccc(C(=O)N/N=C/c2cc(C)n(-c3ccc(Br)cc3)c2C)cc1[N+](=O)[O-]	chembl_parent	CHEMBL3194303	23	True
Cc1ccc(C(=O)N/N=C/c2ccc(S(=O)(=O)[O-])o2)c(Cl)c1	chembl_parent	CHEMBL3306007	0	True
Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1	chembl_parent	CHEMBL482116	72	False
Cc1ccc(C(=O)N/N=C/c2nc3ccccc3n2C)cc1	chembl_parent	CHEMBL3210166	33	False
Cc1ccc(C(=O)N/N=C/c2sc(=O)n(Cc3cccc(C(=O)O)c3)c2Cl)cc1	chembl_parent	CHEMBL3196166	13	True
Cc1ccc(C(=O)N/N=C\c2ccc[nH]2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL3196643	22	True
Cc1ccc(C(=O)N/N=C\c2cccn2C)cn1	chembl_parent	CHEMBL3193388	24	True
Cc1ccc(C(=O)N2C3C=CC(C3)C2(C(F)(F)F)C(F)(F)F)cc1	chembl_parent	CHEMBL1518570	14	True
Cc1ccc(C(=O)N2CCN(C3c4cccc5cccc(c45)C3NS(=O)(=O)c3ccccc3)CC2)cc1	chembl_parent	CHEMBL1362504	26	False
Cc1ccc(C(=O)N2CCN(c3cc(=O)[nH]nc3-c3ccccc3)CC2)cc1	chembl_parent	CHEMBL1525560	9	True
Cc1ccc(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1	chembl_parent	CHEMBL1494865	14	True
Cc1ccc(C(=O)N2CCN(c3ncccn3)CC2)o1	chembl_parent	CHEMBL1741715	7	True
Cc1ccc(C(=O)N2c3ccccc3N(Cc3ccccc3)C(=O)C2(C)C)cc1	chembl_parent	CHEMBL1462692	41	False
Cc1ccc(C(=O)N2c3ccccc3[C@H](N3CCCC3)[C@@H](O)[C@@H]2C)cc1	chembl_parent	CHEMBL57074	3	True
Cc1ccc(C(=O)N2c3ccccc3[C@H](N3CCN(Cc4ccccc4)CC3)[C@@H](O)[C@@H]2C)cc1	chembl_parent	CHEMBL299937	3	True
Cc1ccc(C(=O)N2c3ccccc3[C@H](NCc3ccccc3)[C@@H](O)[C@@H]2C)cc1	chembl_parent	CHEMBL57417	3	True
Cc1ccc(C(=O)NC(=S)N2CC(C)OC(C)C2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL1301471	20	True
Cc1ccc(C(=O)NC(=S)NCC(=O)c2ccccc2)cc1	chembl_parent	CHEMBL1458145	21	True
Cc1ccc(C(=O)NC(=S)NCC2CCCO2)cc1	chembl_parent	CHEMBL1585320	23	True
Cc1ccc(C(=O)NC(=S)Nc2cc(-c3nc4ccccc4s3)ccc2C)cc1	chembl_parent	CHEMBL1389204	29	False
Cc1ccc(C(=O)NC(=S)Nc2cc(C(F)(F)F)ccc2Cl)cc1	chembl_parent	CHEMBL1302757	18	True
Cc1ccc(C(=O)NC(=S)Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cc1	chembl_parent	CHEMBL1462156	23	True
Cc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)OCCO3)c(C)c1	chembl_parent	CHEMBL1570079	36	False
Cc1ccc(C(=O)NC(=S)Nc2cccc3nsnc23)cc1	chembl_parent	CHEMBL1607270	23	True
Cc1ccc(C(=O)NC(=S)Nc2ccccc2C(F)(F)F)cc1C	chembl_parent	CHEMBL1478848	28	False
Cc1ccc(C(=O)NC2CCCCC2)cc1	chembl_parent	CHEMBL1410388	22	True
Cc1ccc(C(=O)NC2CCCCCC2)cc1N1CCCC1=O	chembl_parent	CHEMBL1705149	10	True
Cc1ccc(C(=O)NCC(=O)NCC(=O)OCC(=O)c2ccc([N+](=O)[O-])cc2)cc1	chembl_parent	CHEMBL1583616	20	True
Cc1ccc(C(=O)NCC2CCCO2)cc1N1CCCC1=O	chembl_parent	CHEMBL1597078	15	True
Cc1ccc(C(=O)NCCCN2CCOCC2)cc1N1CCCC1=O	chembl_parent	CHEMBL1420304	10	True
Cc1ccc(C(=O)NCCNC(=O)CN2CCOCC2)cc1	chembl_parent	CHEMBL599705	19	True
Cc1ccc(C(=O)NCCNc2ccc(Cl)cc2[N+](=O)[O-])o1	chembl_parent	CHEMBL1348828	19	True
Cc1ccc(C(=O)NCc2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1	chembl_parent	CHEMBL1599821	11	True
Cc1ccc(C(=O)NN2CCOCC2)cc1	chembl_parent	CHEMBL1742372	11	True
Cc1ccc(C(=O)NNC(=O)C2CCCN(c3ncccn3)C2)cc1	chembl_parent	CHEMBL1310678	8	True
Cc1ccc(C(=O)NNC(=O)CSc2nnc(-c3ccncc3)n2-c2ccc(C)cc2)cc1	chembl_parent	CHEMBL1479112	9	True
Cc1ccc(C(=O)NNC(=O)c2cc3cc4ccccc4nc3s2)cc1	chembl_parent	CHEMBL1332984	37	False
Cc1ccc(C(=O)NNC(=S)NC(=O)c2ccc(Cl)cc2)cc1	chembl_parent	CHEMBL1427178	37	False
Cc1ccc(C(=O)Nc2c(C#N)c(C)c(C)n2Cc2ccccc2)cc1	chembl_parent	CHEMBL1385649	17	True
Cc1ccc(C(=O)Nc2cc(Cl)ccc2OC(=O)c2ccc(C)cc2)cc1	chembl_parent	CHEMBL1500134	17	True
Cc1ccc(C(=O)Nc2cc3c(cc2Cl)OCCCO3)cc1	chembl_parent	CHEMBL1505717	26	False
Cc1ccc(C(=O)Nc2cc3c(oc2=O)CCCC3=O)cc1	chembl_parent	CHEMBL1432053	22	True
Cc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3cccs3)cc2)cc1	chembl_parent	CHEMBL1339380	30	False
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12	chembl_parent	CHEMBL1171837	1506	False
Cc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL1364298	28	False
Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)nc2)cc1	chembl_parent	CHEMBL1409568	11	True
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1	chembl_parent	CHEMBL265502	828	False
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1	chembl_parent	CHEMBL265502	828	False
Cc1ccc(C(=O)Nc2ccc3nccnc3c2)cc1	chembl_parent	CHEMBL1529656	38	False
Cc1ccc(C(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1	chembl_parent	CHEMBL1327171	10	True
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C	chembl_parent	CHEMBL3752910	3897	False
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)cc1S(=O)(=O)Nc1cccc(C)c1C	chembl_parent	CHEMBL1421764	32	False
Cc1ccc(C(=O)Nc2ccccc2Oc2ccccc2)cc1[N+](=O)[O-]	chembl_parent	CHEMBL1438458	17	True
Cc1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1S(=O)(=O)N1CCOCC1	chembl_parent	CHEMBL1534387	51	False
Cc1ccc(C(=O)Nc2nc3ccccc3n3nnnc23)cc1	chembl_parent	CHEMBL1545452	16	True
Cc1ccc(C(=O)Nc2nccc(-c3cccs3)n2)cc1	chembl_parent	CHEMBL1465401	12	True
Cc1ccc(C(=O)O)cc1	chembl_parent	CHEMBL21708	28	False
Cc1ccc(C(=O)O)cc1N1C(=O)c2cccc3cc(Br)cc(c23)C1=O	chembl_parent	CHEMBL1568109	12	True
Cc1ccc(C(=O)O)cc1[N+](=O)[O-]	chembl_parent	CHEMBL1488599	9	True
Cc1ccc(C(=O)O)o1	chembl_parent	CHEMBL3183624	0	True
Cc1ccc(C(=O)O/N=C/c2c(Cl)n(C)c3ccccc23)cc1	chembl_parent	CHEMBL3214130	13	True
Cc1ccc(C(=O)O/N=C\c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)cc1	chembl_parent	CHEMBL1970527	27	False
Cc1ccc(C(=O)OCCc2c(C)[nH]n(-c3ccccc3)c2=O)cc1	chembl_parent	CHEMBL3145189	12	True
Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1	chembl_parent	CHEMBL1343392	86	False
Cc1ccc(C(=O)ON=C2CCN(S(=O)(=O)c3ccccc3)CC2)cc1	chembl_parent	CHEMBL1575404	19	True
Cc1ccc(C(=O)O[C@H]2[C@H](C)Nc3ccccc3[C@@H]2N2CCCC2)cc1	chembl_parent	CHEMBL440300	3	True
Cc1ccc(C(=O)Oc2cc(C)n(C)c(=O)c2)cc1	chembl_parent	CHEMBL1539764	17	True
Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1	chembl_parent	CHEMBL1201295	37	False
Cc1ccc(C(=O)c2c[nH]c(C(=O)NCCCN3CCOCC3)c2)cc1	chembl_parent	CHEMBL1741572	6	True
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	chembl_parent	CHEMBL1324	411	False
Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1	chembl_parent	CHEMBL1324	411	False
Cc1ccc(C(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)c(C)c1	chembl_parent	CHEMBL1372199	48	False
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	chembl_parent	CHEMBL1020	386	False
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1	chembl_parent	CHEMBL1020	386	False
Cc1ccc(C(=O)c2ccccc2)cc1	chembl_parent	CHEMBL371531	4	True
Cc1ccc(C(=O)c2ccccc2C(=O)O)s1	chembl_parent	CHEMBL1520999	11	True
Cc1ccc(C(=O)c2cn(-c3ccc(F)c(Cl)c3)nn2)cc1	chembl_parent	CHEMBL1387281	15	True
Cc1ccc(C(=O)c2cn[nH]c2-c2cc(Cl)ccc2O)cc1	chembl_parent	CHEMBL1337991	26	False
Cc1ccc(C(=O)c2oc3nc(C)cc(C)c3c2N)cc1	chembl_parent	CHEMBL1481746	24	True
Cc1ccc(C(=O)n2cnnc2N)cc1	chembl_parent	CHEMBL1486909	18	True
Cc1ccc(C(C(=O)NC2CCCCC2)N(CC2CCCO2)C(=O)CNC(=O)c2cccs2)cc1	chembl_parent	CHEMBL1324194	10	True
Cc1ccc(C(C(=O)NC2CCCCC2)N2CCN(C(=O)c3ccco3)CC2)cc1	chembl_parent	CHEMBL1454530	11	True
Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2)cc1	chembl_parent	CHEMBL1703266	11	True
Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2C)cc1	chembl_parent	CHEMBL1426479	14	True
Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccccc2C)cc1	chembl_parent	CHEMBL1542248	14	True
Cc1ccc(C(C)(C)C)c(O)c1	chembl_parent	CHEMBL1880057	9	True
Cc1ccc(C(C)(C)C)cc1	chembl_parent	CHEMBL1489547	3	True
Cc1ccc(C(C)(C)O)cc1	chembl_parent	CHEMBL3186822	0	True
Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1	chembl_parent	CHEMBL2356074	1	True
Cc1ccc(C(C)C)c(O)c1	chembl_parent	CHEMBL29411	339	False
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1	chembl_parent	CHEMBL2106467	6	True
Cc1ccc(C(C)C)cc1	chembl_parent	CHEMBL442915	45	False
Cc1ccc(C(C)C)cc1O	chembl_parent	CHEMBL281202	216	False
Cc1ccc(C(C)C)cc2c(C)ccc1-2	chembl_parent	CHEMBL1408759	23	True
Cc1ccc(C(C)C)n1C(=O)OC(C)(C)C	chembl_parent	CHEMBL1742308	6	True
Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1	chembl_parent	CHEMBL3188690	0	True
Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1	chembl_parent	CHEMBL2110648	0	True
Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C	chembl_parent	CHEMBL3188142	0	True
Cc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1	chembl_parent	CHEMBL1363782	35	False
Cc1ccc(C(CC(=O)c2ccco2)SCCO)cc1	chembl_parent	CHEMBL1548739	32	False
Cc1ccc(C(CC(N)=O)c2ccco2)cc1	chembl_parent	CHEMBL1503501	12	True
Cc1ccc(C(N)=Nc2ccccc2)cc1	chembl_parent	CHEMBL1327187	80	False
Cc1ccc(C(N)=O)cc1N	chembl_parent	CHEMBL3187466	0	True
Cc1ccc(C(N)=O)cc1Nc1nccc(-c2cn(C(C)C)c3cnccc23)n1	chembl_parent	CHEMBL2139380	11	True
Cc1ccc(C(OC(=O)c2ccco2)C(=O)NC2CCCCC2)cc1	chembl_parent	CHEMBL1464331	11	True
Cc1ccc(C(c2ccc(C)o2)c2cccc([N+](=O)[O-])c2O)o1	chembl_parent	CHEMBL1531779	31	False
Cc1ccc(C(c2nnnn2C2CCCC2)N2CCN3CCCC3C2)cc1	chembl_parent	CHEMBL1497087	13	True
Cc1ccc(C(c2nnnn2CC2CCCO2)N2CCN(C(=O)c3ccco3)CC2)cc1	chembl_parent	CHEMBL1319109	14	True
Cc1ccc(C)c(-c2cc(C(=O)NCc3cccs3)c3ccccc3n2)c1	chembl_parent	CHEMBL1462816	17	True
Cc1ccc(C)c(-c2cc(C(=O)Nc3nccs3)c3ccccc3n2)c1	chembl_parent	CHEMBL1415500	25	False
Cc1ccc(C)c(-c2cc(C(=O)Nc3sc(C)c(C)c3C(N)=O)c3ccccc3n2)c1	chembl_parent	CHEMBL1365902	37	False
Cc1ccc(C)c(-c2nn(-c3cc(N4CCN(CCO)CC4)ccc3[N+](=O)[O-])c(=O)c3ccccc23)c1	chembl_parent	CHEMBL1346437	36	False
Cc1ccc(C)c(-n2c(CNC(=O)c3ccco3)nnc2SCC(=O)N2CCc3ccccc32)c1	chembl_parent	CHEMBL1612968	15	True
Cc1ccc(C)c(-n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SCC(=O)NCC2CCCO2)c1	chembl_parent	CHEMBL1334193	9	True
Cc1ccc(C)c(/C(=N\N=C(N)N)C2CC2)c1	chembl_parent	CHEMBL1454229	6	True
Cc1ccc(C)c(C(=N)c2ccccc2Cc2ccccc2)c1	chembl_parent	CHEMBL1551274	11	True
Cc1ccc(C)c(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1	chembl_parent	CHEMBL1582432	19	True
Cc1ccc(C)c(C(=O)CN2C3=NCCCN3c3ccccc32)c1	chembl_parent	CHEMBL1619640	0	True
Cc1ccc(C)c(C(=O)COC(=O)c2ccccc2N2C(=O)C3C4CCC(C4)C3C2=O)c1	chembl_parent	CHEMBL1427101	16	True
Cc1ccc(C)c(C)c1	chembl_parent	CHEMBL1797280	1	True
Cc1ccc(C)c(C)c1C	chembl_parent	CHEMBL1797278	1	True
Cc1ccc(C)c(CN2C(=O)C3CCCN3c3ccc(C#N)cc32)c1	chembl_parent	CHEMBL1595521	18	True
Cc1ccc(C)c(CN2C(=O)C3CCCN3c3ccc(S(=O)(=O)N4CCOCC4)cc32)c1	chembl_parent	CHEMBL1487819	13	True
Cc1ccc(C)c(CN2C(=O)c3ccccc3S(=O)c3ccc(C(=O)N4CCN(c5ccccc5F)CC4)cc32)c1	chembl_parent	CHEMBL1476492	12	True
Cc1ccc(C)c(CN2CCC(CNC(=O)Nc3ccc(Br)cc3F)CC2)c1	chembl_parent	CHEMBL1436583	38	False
Cc1ccc(C)c(Cn2c(C(=O)OC(C)C)cc3c2ccn3C)c1	chembl_parent	CHEMBL1459860	24	True
Cc1ccc(C)c(Cn2cnc3c(cnn3C(C)(C)C)c2=O)c1	chembl_parent	CHEMBL1429565	32	False
Cc1ccc(C)c(N(CC(=O)NC2CCCC2)C(=O)c2cc3cc4cccc(C)c4nc3s2)c1	chembl_parent	CHEMBL1313827	19	True
Cc1ccc(C)c(N(CC(=O)Nc2cc(Cl)ccc2Oc2ccccc2)S(C)(=O)=O)c1	chembl_parent	CHEMBL1422219	20	True
Cc1ccc(C)c(N)c1	chembl_parent	CHEMBL249120	12	True
Cc1ccc(C)c(N/C(N)=N/c2nc(C)cc(C)n2)c1	chembl_parent	CHEMBL1333248	28	False
Cc1ccc(C)c(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccc5nsnc45)CC3)CC2)c1	chembl_parent	CHEMBL1567437	30	False
Cc1ccc(C)c(N2CCN(C(=O)c3ccc4nc(-c5ccco5)c(-c5ccco5)nc4c3)CC2)c1	chembl_parent	CHEMBL1430383	40	False
Cc1ccc(C)c(NC(=O)C2(C)CC3c4ccccc4C2c2ccccc23)c1	chembl_parent	CHEMBL1722019	11	True
