smiles,rdkit__qed,rdkit__MolWt,rdkit__HeavyAtomMolWt,rdkit__ExactMolWt,rdkit__MaxPartialCharge,rdkit__MinPartialCharge,rdkit__MaxAbsPartialCharge,rdkit__MinAbsPartialCharge,rdkit__LabuteASA,rdkit__TPSA,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__MolLogP,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,pka__num_basic_sites,pka__num_acidic_sites,pka__num_ionizable_sites,pka__has_basic_site,pka__has_acidic_site,pka__is_amphoteric,pka__most_basic_pka,pka__most_acidic_pka,pka__logd_ph,pka__logp_wildman_crippen,pka__logd_estimate,pka__fraction_neutral,pka__base_site_pka_min,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_std,pka__base_site_pka_sum,pka__base_site_pka_range,pka__acid_site_pka_min,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__acid_site_pka_range,pka__warning_count,pka__warning_multiple_basic_sites,pka__warning_multiple_acidic_sites,pka__warning_amphoteric,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__base_site_pka_rank_1,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23
N[C@@H](C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,0.6928658548844621,349.77400000000006,333.64600000000013,349.082933672,0.3533382303888974,-0.4765299056777025,0.4765299056777025,0.3533382303888974,142.61121175425345,112.73,0.3125,24.0,4.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,8.0,4.0,0.0,1.0,1.0,3.0,0.7108000000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1,1,1,6.7548,3.2,7.4,0.7108,-3.5778,0.0001,4.1616,6.7548,5.4582,1.2966000000000002,10.9164,2.5932000000000004,3.2,12.5003,7.850149999999999,4.650149999999999,15.7003,9.3003,3,1,1,1,0,0,6.7548,4.1616,,,,,,3.2,12.5003,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,0.7323320466176291,399.8780000000002,377.70200000000017,399.13496924399993,0.3262156251943267,-0.4857828467015778,0.4857828467015778,0.3262156251943267,167.1685288101093,59.49000000000001,0.3809523809523809,28.0,1.0,6.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,7.0,3.0,0.0,1.0,1.0,5.0,3.459900000000002,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,7.734,11.4209,7.4,3.4599,2.9605,0.3167,4.4966,7.734,6.1153,1.6187,12.2306,3.2374,11.4209,11.4209,11.4209,0.0,11.4209,0.0,2,1,0,1,0,0,7.734,4.4966,,,,,,11.4209,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0.5897471433786257,502.5790000000003,467.2990000000003,502.23668168,0.3025656893771525,-0.4577395698352881,0.4577395698352881,0.3025656893771525,209.96346627476825,99.13,0.75,36.0,1.0,7.0,5.0,1.0,6.0,0.0,0.0,0.0,7.0,1.0,8.0,3.0,4.0,1.0,5.0,6.0,3.5238000000000023,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,,12.8755,7.4,3.5238,3.5238,1.0,,,,,0.0,,12.8755,12.8755,12.8755,0.0,12.8755,0.0,0,0,0,0,0,0,,,,,,,,12.8755,,,,,,,,,,,,,,,,,,,,,,
O=C1NCCNC1c1cccs1,0.6640932441200813,182.248,172.16799999999998,182.05138394,0.2421209795640898,-0.353140497328863,0.353140497328863,0.2421209795640898,74.78695016122549,41.13,0.375,12.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,0.5085999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2,1,1,1,6.2951,13.7214,7.4,0.5086,0.4758,0.9272,6.2951,6.2951,6.2951,0.0,6.2951,0.0,13.7214,13.7214,13.7214,0.0,13.7214,0.0,1,0,0,1,0,0,6.2951,,,,,,,13.7214,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2c(C)cccc2C)no1,0.862588234352406,230.267,216.155,230.105527688,0.2569423046828708,-0.3595413525065191,0.3595413525065191,0.2569423046828708,99.62498361759192,55.13,0.2307692307692307,17.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,2.8521600000000014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,2.4088,11.7128,7.4,2.8522,2.8521,0.9999,2.4088,2.4088,2.4088,0.0,2.4088,0.0,11.7128,11.7128,11.7128,0.0,11.7128,0.0,1,0,0,1,0,0,2.4088,,,,,,,11.7128,,,,,,,,,,,,,,,,,,,,,,
O=C1CN2C(=O)CCC2N1,0.4720305476051833,140.142,132.07799999999995,140.058577496,0.2408006485814897,-0.3342598705346438,0.3342598705346438,0.2408006485814897,58.18503934665307,49.41,0.6666666666666666,10.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,-0.9353000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,,13.8324,7.4,-0.9353,-0.9353,1.0,,,,,0.0,,13.8324,13.8324,13.8324,0.0,13.8324,0.0,0,0,0,0,0,0,,,,,,,,13.8324,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,0.5847644067795098,275.337,262.233,275.08408103600004,0.2207477423998787,-0.3697711728357696,0.3697711728357696,0.2207477423998787,113.72982308364617,106.39,0.0833333333333333,19.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,7.0,3.0,0.0,0.0,0.0,2.0,1.6733999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,4,1,1,1,7.1176,13.6011,7.4,1.6734,1.491,0.6571,3.9436,7.1176,5.091,1.4371994711938911,15.273,3.1740000000000004,13.6011,13.6011,13.6011,0.0,13.6011,0.0,2,1,0,1,0,0,7.1176,4.2118,3.9436,,,,,13.6011,,,,,,,,,,,,,,,,,,,,,,
NC(N)=Nc1nc(-c2ccccc2)cs1,0.5947558314111202,218.28500000000005,208.205,218.06261732,0.212373944212977,-0.3697711728357697,0.3697711728357697,0.212373944212977,91.28855457120116,77.29,0.0,15.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,1.715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,7.2847,,7.4,1.715,1.4678,0.566,4.1497,7.2847,5.7172,1.5675,11.4344,3.135,,,,,0.0,,1,1,0,0,0,0,7.2847,4.1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCc1nc(-c2ccccc2)cs1,0.8329021686005331,204.298,192.202,204.072119384,0.09446883908704,-0.3300533485951528,0.3300533485951528,0.09446883908704,87.41828350272492,38.91,0.1818181818181818,14.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,2.3113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,8.3762,,7.4,2.3113,1.2915,0.0955,4.9526,8.3762,6.6644000000000005,1.7118000000000002,13.3288,3.4236000000000004,,,,,0.0,,1,1,0,0,0,0,8.3762,4.9526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,0.8632610192638074,330.4530000000001,308.2770000000001,330.140198944,0.2102081547717721,-0.3390203478272183,0.3390203478272183,0.2102081547717721,137.81738458060477,40.620000000000005,0.3333333333333333,23.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,3.1686000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,9.1343,,7.4,3.1686,1.4264,0.0181,5.2571,9.1343,7.1957,1.9386,14.3914,3.8771999999999993,,,,,0.0,,1,1,0,0,0,0,9.1343,5.2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,0.3937132986314045,430.9360000000001,403.7200000000002,430.177168404,0.245634812074866,-0.345667131804015,0.345667131804015,0.245634812074866,180.9152282443769,118.52,0.3181818181818182,30.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,8.0,10.0,0.0,0.0,0.0,2.0,2.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,3,1,1,1,10.3936,13.7059,7.4,2.1063,-0.8877,0.001,8.0712,10.3936,9.232399999999998,1.1612,18.4648,2.3224,13.7059,13.7059,13.7059,0.0,13.7059,0.0,2,1,0,1,0,0,10.3936,8.0712,,,,,,13.7059,,,,,,,,,,,,,,,,,,,,,,
CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,0.6597105314344589,401.86900000000014,380.70100000000014,401.130632812,0.2404180284668333,-0.3136317268651741,0.3136317268651741,0.2404180284668333,168.47706920690135,64.41,0.2857142857142857,28.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,3.906880000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,5.7615,,7.4,3.9069,3.897,0.9775,5.7615,5.7615,5.7615,0.0,5.7615,0.0,,,,,0.0,,0,0,0,0,0,0,5.7615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.6038080202519241,425.3120000000001,403.1360000000002,424.095662544,0.2404208834083115,-0.3950443039334673,0.3950443039334673,0.2404208834083115,173.44574573938348,81.08000000000001,0.3,28.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,8.0,9.0,0.0,0.0,0.0,2.0,2.4738000000000007,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,1,1,1,5.603,13.6722,7.4,2.4738,2.4669,0.9843,5.603,5.603,5.603,0.0,5.603,0.0,13.6722,13.6722,13.6722,0.0,27.3444,0.0,2,0,1,1,0,0,5.603,,,,,,,13.6722,13.6722,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.7356062919951873,394.25800000000015,377.12200000000007,393.064696764,0.2456346139658467,-0.3459162900334623,0.3459162900334623,0.2456346139658467,160.4188353166594,92.5,0.1666666666666666,26.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,8.0,6.0,0.0,0.0,0.0,2.0,2.2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,7.7301,13.6358,7.4,2.2621,1.7654,0.3186,7.7301,7.7301,7.7301,0.0,7.7301,0.0,13.6358,13.6358,13.6358,0.0,13.6358,0.0,1,0,0,1,0,0,7.7301,,,,,,,13.6358,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,0.6075627009585827,356.85300000000007,335.6850000000001,356.129155592,0.2402057421553625,-0.3136384295891462,0.3136384295891462,0.2402057421553625,152.65443748933018,49.41,0.2,25.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,3.699500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,6.6891,,7.4,3.6995,3.6223,0.8371,6.6891,6.6891,6.6891,0.0,6.6891,0.0,,,,,0.0,,0,0,0,0,0,0,6.6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,0.7923111503218594,322.151,313.079,321.007181888,0.2757571104320337,-0.3641311988491074,0.3641311988491074,0.2757571104320337,129.8046134716394,74.58,0.0714285714285714,21.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,2.496300000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,5,1,1,1,4.552,10.2965,7.4,2.4963,2.4951,0.9973,1.0409,4.552,2.6686666666666667,1.444747162039857,8.006,3.5111,10.2965,10.6463,10.4714,0.1749,20.9428,0.3498000000000001,3,1,1,1,0,0,4.552,2.4131,1.0409,,,,,10.2965,10.6463,,,,,,,,,,,,,,,,,,,,,
