smiles	valid_rdkit	canonical_smiles	inchi_key	inchi_key_connectivity	chembl_full_inchikey_match	chembl_connectivity_match	chembl_ids	rdkit_valid	rdkit_canonical_smiles	rdkit_inchi_key	rdkit_inchi_key_connectivity	rdkit_full_match	rdkit_connectivity_match	rdkit_chembl_ids	rdkit_error	chembl_standardized_valid	chembl_standardized_canonical_smiles	chembl_standardized_inchi_key	chembl_standardized_inchi_key_connectivity	chembl_standardized_full_match	chembl_standardized_connectivity_match	chembl_standardized_chembl_ids	chembl_standardized_error	chembl_parent_valid	chembl_parent_canonical_smiles	chembl_parent_inchi_key	chembl_parent_inchi_key_connectivity	chembl_parent_full_match	chembl_parent_connectivity_match	chembl_parent_chembl_ids	chembl_parent_error
Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1	True	Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1	VITIJFOKTOYMDB-UHFFFAOYSA-N	VITIJFOKTOYMDB	True	True	CHEMBL1414122	True	Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1	VITIJFOKTOYMDB-UHFFFAOYSA-N	VITIJFOKTOYMDB	True	True	CHEMBL1414122		True	Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1	VITIJFOKTOYMDB-UHFFFAOYSA-N	VITIJFOKTOYMDB	True	True	CHEMBL1414122		True	Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1	VITIJFOKTOYMDB-UHFFFAOYSA-N	VITIJFOKTOYMDB	True	True	CHEMBL1414122	
Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1	True	Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1	OWTGVWTZHGSJEY-UHFFFAOYSA-N	OWTGVWTZHGSJEY	True	True	CHEMBL1389078	True	Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1	OWTGVWTZHGSJEY-UHFFFAOYSA-N	OWTGVWTZHGSJEY	True	True	CHEMBL1389078		True	Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1	OWTGVWTZHGSJEY-UHFFFAOYSA-N	OWTGVWTZHGSJEY	True	True	CHEMBL1389078		True	Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1	OWTGVWTZHGSJEY-UHFFFAOYSA-N	OWTGVWTZHGSJEY	True	True	CHEMBL1389078	
Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1	True	Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1	IXDYANAKPITBKV-UHFFFAOYSA-N	IXDYANAKPITBKV	True	True	CHEMBL1565852	True	Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1	IXDYANAKPITBKV-UHFFFAOYSA-N	IXDYANAKPITBKV	True	True	CHEMBL1565852		True	Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1	IXDYANAKPITBKV-UHFFFAOYSA-N	IXDYANAKPITBKV	True	True	CHEMBL1565852		True	Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1	IXDYANAKPITBKV-UHFFFAOYSA-N	IXDYANAKPITBKV	True	True	CHEMBL1565852	
Cc1ccc(CCN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1	True	Cc1ccc(CCN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1	LTXBUFVNCUTNQQ-UHFFFAOYSA-N	LTXBUFVNCUTNQQ	True	True	CHEMBL1442466	True	Cc1ccc(CCN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1	LTXBUFVNCUTNQQ-UHFFFAOYSA-N	LTXBUFVNCUTNQQ	True	True	CHEMBL1442466		True	Cc1ccc(CCN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1	LTXBUFVNCUTNQQ-UHFFFAOYSA-N	LTXBUFVNCUTNQQ	True	True	CHEMBL1442466		True	Cc1ccc(CCN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1	LTXBUFVNCUTNQQ-UHFFFAOYSA-N	LTXBUFVNCUTNQQ	True	True	CHEMBL1442466	
Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	True	Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	QMBIYQHJMPWICB-UHFFFAOYSA-N	QMBIYQHJMPWICB	True	True	CHEMBL1424808	True	Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	QMBIYQHJMPWICB-UHFFFAOYSA-N	QMBIYQHJMPWICB	True	True	CHEMBL1424808		True	Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	QMBIYQHJMPWICB-UHFFFAOYSA-N	QMBIYQHJMPWICB	True	True	CHEMBL1424808		True	Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	QMBIYQHJMPWICB-UHFFFAOYSA-N	QMBIYQHJMPWICB	True	True	CHEMBL1424808	
Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1	True	Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1	CSEUHNGUHPYJQA-UHFFFAOYSA-N	CSEUHNGUHPYJQA	True	True	CHEMBL1498956	True	Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1	CSEUHNGUHPYJQA-UHFFFAOYSA-N	CSEUHNGUHPYJQA	True	True	CHEMBL1498956		True	Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1	CSEUHNGUHPYJQA-UHFFFAOYSA-N	CSEUHNGUHPYJQA	True	True	CHEMBL1498956		True	Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1	CSEUHNGUHPYJQA-UHFFFAOYSA-N	CSEUHNGUHPYJQA	True	True	CHEMBL1498956	
Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	True	Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	QFZQQDONSKWFGE-UHFFFAOYSA-N	QFZQQDONSKWFGE	True	True	CHEMBL1349109	True	Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	QFZQQDONSKWFGE-UHFFFAOYSA-N	QFZQQDONSKWFGE	True	True	CHEMBL1349109		True	Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	QFZQQDONSKWFGE-UHFFFAOYSA-N	QFZQQDONSKWFGE	True	True	CHEMBL1349109		True	Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	QFZQQDONSKWFGE-UHFFFAOYSA-N	QFZQQDONSKWFGE	True	True	CHEMBL1349109	
Cc1ccc(CC[C@H]2CO2)cc1	True	Cc1ccc(CC[C@H]2CO2)cc1	CLHBSQBGFQJMKB-NSHDSACASA-N	CLHBSQBGFQJMKB	False	False		True	Cc1ccc(CC[C@H]2CO2)cc1	CLHBSQBGFQJMKB-NSHDSACASA-N	CLHBSQBGFQJMKB	False	False			True	Cc1ccc(CC[C@H]2CO2)cc1	CLHBSQBGFQJMKB-NSHDSACASA-N	CLHBSQBGFQJMKB	False	False			True	Cc1ccc(CC[C@H]2CO2)cc1	CLHBSQBGFQJMKB-NSHDSACASA-N	CLHBSQBGFQJMKB	False	False		
Cc1ccc(CCl)cc1	True	Cc1ccc(CCl)cc1	DMHZDOTYAVHSEH-UHFFFAOYSA-N	DMHZDOTYAVHSEH	False	False		True	Cc1ccc(CCl)cc1	DMHZDOTYAVHSEH-UHFFFAOYSA-N	DMHZDOTYAVHSEH	False	False			True	Cc1ccc(CCl)cc1	DMHZDOTYAVHSEH-UHFFFAOYSA-N	DMHZDOTYAVHSEH	False	False			True	Cc1ccc(CCl)cc1	DMHZDOTYAVHSEH-UHFFFAOYSA-N	DMHZDOTYAVHSEH	False	False		
Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1	True	Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1	WCTGYFWVYBPRGF-UHFFFAOYSA-N	WCTGYFWVYBPRGF	True	True	CHEMBL2110839	True	Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1	WCTGYFWVYBPRGF-UHFFFAOYSA-N	WCTGYFWVYBPRGF	True	True	CHEMBL2110839		True	Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1	WCTGYFWVYBPRGF-UHFFFAOYSA-N	WCTGYFWVYBPRGF	True	True	CHEMBL2110839		True	Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1	WCTGYFWVYBPRGF-UHFFFAOYSA-N	WCTGYFWVYBPRGF	True	True	CHEMBL2110839	
Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1	True	Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1	VYWSLLSIBNZWEN-UHFFFAOYSA-N	VYWSLLSIBNZWEN	True	True	CHEMBL1349786	True	Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1	VYWSLLSIBNZWEN-UHFFFAOYSA-N	VYWSLLSIBNZWEN	True	True	CHEMBL1349786		True	Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1	VYWSLLSIBNZWEN-UHFFFAOYSA-N	VYWSLLSIBNZWEN	True	True	CHEMBL1349786		True	Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1	VYWSLLSIBNZWEN-UHFFFAOYSA-N	VYWSLLSIBNZWEN	True	True	CHEMBL1349786	
Cc1ccc(CN(C)C(=O)CCl)c(C)c1	True	Cc1ccc(CN(C)C(=O)CCl)c(C)c1	GSJZHQVUOZHVNW-UHFFFAOYSA-N	GSJZHQVUOZHVNW	False	False		True	Cc1ccc(CN(C)C(=O)CCl)c(C)c1	GSJZHQVUOZHVNW-UHFFFAOYSA-N	GSJZHQVUOZHVNW	False	False			True	Cc1ccc(CN(C)C(=O)CCl)c(C)c1	GSJZHQVUOZHVNW-UHFFFAOYSA-N	GSJZHQVUOZHVNW	False	False			True	Cc1ccc(CN(C)C(=O)CCl)c(C)c1	GSJZHQVUOZHVNW-UHFFFAOYSA-N	GSJZHQVUOZHVNW	False	False		
Cc1ccc(CN(C)Cc2ccccc2)o1	True	Cc1ccc(CN(C)Cc2ccccc2)o1	PLXKOSIEYNAHBU-UHFFFAOYSA-N	PLXKOSIEYNAHBU	False	False		True	Cc1ccc(CN(C)Cc2ccccc2)o1	PLXKOSIEYNAHBU-UHFFFAOYSA-N	PLXKOSIEYNAHBU	False	False			True	Cc1ccc(CN(C)Cc2ccccc2)o1	PLXKOSIEYNAHBU-UHFFFAOYSA-N	PLXKOSIEYNAHBU	False	False			True	Cc1ccc(CN(C)Cc2ccccc2)o1	PLXKOSIEYNAHBU-UHFFFAOYSA-N	PLXKOSIEYNAHBU	False	False		
Cc1ccc(CN(C)N=O)cc1	True	Cc1ccc(CN(C)N=O)cc1	SGJYQDLYKCDHNS-UHFFFAOYSA-N	SGJYQDLYKCDHNS	True	True	CHEMBL107002	True	Cc1ccc(CN(C)N=O)cc1	SGJYQDLYKCDHNS-UHFFFAOYSA-N	SGJYQDLYKCDHNS	True	True	CHEMBL107002		True	Cc1ccc(CN(C)N=O)cc1	SGJYQDLYKCDHNS-UHFFFAOYSA-N	SGJYQDLYKCDHNS	True	True	CHEMBL107002		True	Cc1ccc(CN(C)N=O)cc1	SGJYQDLYKCDHNS-UHFFFAOYSA-N	SGJYQDLYKCDHNS	True	True	CHEMBL107002	
Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1	True	Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1	YXFXZHPDXNBWBS-UHFFFAOYSA-N	YXFXZHPDXNBWBS	True	True	CHEMBL1566896	True	Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1	YXFXZHPDXNBWBS-UHFFFAOYSA-N	YXFXZHPDXNBWBS	True	True	CHEMBL1566896		True	Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1	YXFXZHPDXNBWBS-UHFFFAOYSA-N	YXFXZHPDXNBWBS	True	True	CHEMBL1566896		True	Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1	YXFXZHPDXNBWBS-UHFFFAOYSA-N	YXFXZHPDXNBWBS	True	True	CHEMBL1566896	
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1	True	Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1	YSZKDTKXVMUXPE-UHFFFAOYSA-N	YSZKDTKXVMUXPE	True	True	CHEMBL1741919	True	Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1	YSZKDTKXVMUXPE-UHFFFAOYSA-N	YSZKDTKXVMUXPE	True	True	CHEMBL1741919		True	Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1	YSZKDTKXVMUXPE-UHFFFAOYSA-N	YSZKDTKXVMUXPE	True	True	CHEMBL1741919		True	Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1	YSZKDTKXVMUXPE-UHFFFAOYSA-N	YSZKDTKXVMUXPE	True	True	CHEMBL1741919	
Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1	True	Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1	NTQYGHHSHQTSRR-UHFFFAOYSA-N	NTQYGHHSHQTSRR	False	False		True	Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1	NTQYGHHSHQTSRR-UHFFFAOYSA-N	NTQYGHHSHQTSRR	False	False			True	Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1	NTQYGHHSHQTSRR-UHFFFAOYSA-N	NTQYGHHSHQTSRR	False	False			True	Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1	NTQYGHHSHQTSRR-UHFFFAOYSA-N	NTQYGHHSHQTSRR	False	False		
Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1	True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1	WBPHWHPHHILKKP-UHFFFAOYSA-N	WBPHWHPHHILKKP	True	True	CHEMBL1565610	True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1	WBPHWHPHHILKKP-UHFFFAOYSA-N	WBPHWHPHHILKKP	True	True	CHEMBL1565610		True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1	WBPHWHPHHILKKP-UHFFFAOYSA-N	WBPHWHPHHILKKP	True	True	CHEMBL1565610		True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1	WBPHWHPHHILKKP-UHFFFAOYSA-N	WBPHWHPHHILKKP	True	True	CHEMBL1565610	
Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccco3)C4C2=O)cc1	True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccco3)C4C2=O)cc1	RWKZFNODIXGMSY-UHFFFAOYSA-N	RWKZFNODIXGMSY	True	True	CHEMBL1403809	True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccco3)C4C2=O)cc1	RWKZFNODIXGMSY-UHFFFAOYSA-N	RWKZFNODIXGMSY	True	True	CHEMBL1403809		True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccco3)C4C2=O)cc1	RWKZFNODIXGMSY-UHFFFAOYSA-N	RWKZFNODIXGMSY	True	True	CHEMBL1403809		True	Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccco3)C4C2=O)cc1	RWKZFNODIXGMSY-UHFFFAOYSA-N	RWKZFNODIXGMSY	True	True	CHEMBL1403809	
Cc1ccc(CN2CCN(Cc3ccc(C)o3)[C@@H](C)C2)o1	True	Cc1ccc(CN2CCN(Cc3ccc(C)o3)[C@@H](C)C2)o1	UGHIIVPRFLCBLZ-ZDUSSCGKSA-N	UGHIIVPRFLCBLZ	True	True	CHEMBL1363551	True	Cc1ccc(CN2CCN(Cc3ccc(C)o3)[C@@H](C)C2)o1	UGHIIVPRFLCBLZ-ZDUSSCGKSA-N	UGHIIVPRFLCBLZ	True	True	CHEMBL1363551		True	Cc1ccc(CN2CCN(Cc3ccc(C)o3)[C@@H](C)C2)o1	UGHIIVPRFLCBLZ-ZDUSSCGKSA-N	UGHIIVPRFLCBLZ	True	True	CHEMBL1363551		True	Cc1ccc(CN2CCN(Cc3ccc(C)o3)[C@@H](C)C2)o1	UGHIIVPRFLCBLZ-ZDUSSCGKSA-N	UGHIIVPRFLCBLZ	True	True	CHEMBL1363551	
Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1	True	Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1	OLFVJQFAWDVSCR-FQEVSTJZSA-N	OLFVJQFAWDVSCR	False	False		True	Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1	OLFVJQFAWDVSCR-FQEVSTJZSA-N	OLFVJQFAWDVSCR	False	False			True	Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1	OLFVJQFAWDVSCR-FQEVSTJZSA-N	OLFVJQFAWDVSCR	False	False			True	Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1	OLFVJQFAWDVSCR-FQEVSTJZSA-N	OLFVJQFAWDVSCR	False	False		
Cc1ccc(CN2CCS(=O)(=O)CC2)cc1	True	Cc1ccc(CN2CCS(=O)(=O)CC2)cc1	PBEMXBVPRZGFNM-UHFFFAOYSA-N	PBEMXBVPRZGFNM	True	True	CHEMBL1419545	True	Cc1ccc(CN2CCS(=O)(=O)CC2)cc1	PBEMXBVPRZGFNM-UHFFFAOYSA-N	PBEMXBVPRZGFNM	True	True	CHEMBL1419545		True	Cc1ccc(CN2CCS(=O)(=O)CC2)cc1	PBEMXBVPRZGFNM-UHFFFAOYSA-N	PBEMXBVPRZGFNM	True	True	CHEMBL1419545		True	Cc1ccc(CN2CCS(=O)(=O)CC2)cc1	PBEMXBVPRZGFNM-UHFFFAOYSA-N	PBEMXBVPRZGFNM	True	True	CHEMBL1419545	
Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1	True	Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1	KKLMRCYJPSCKOZ-UHFFFAOYSA-N	KKLMRCYJPSCKOZ	True	True	CHEMBL1385596	True	Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1	KKLMRCYJPSCKOZ-UHFFFAOYSA-N	KKLMRCYJPSCKOZ	True	True	CHEMBL1385596		True	Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1	KKLMRCYJPSCKOZ-UHFFFAOYSA-N	KKLMRCYJPSCKOZ	True	True	CHEMBL1385596		True	Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1	KKLMRCYJPSCKOZ-UHFFFAOYSA-N	KKLMRCYJPSCKOZ	True	True	CHEMBL1385596	
Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	YKQZTWYBEMHWMO-UHFFFAOYSA-N	YKQZTWYBEMHWMO	True	True	CHEMBL1567933	True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	YKQZTWYBEMHWMO-UHFFFAOYSA-N	YKQZTWYBEMHWMO	True	True	CHEMBL1567933		True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	YKQZTWYBEMHWMO-UHFFFAOYSA-N	YKQZTWYBEMHWMO	True	True	CHEMBL1567933		True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1	YKQZTWYBEMHWMO-UHFFFAOYSA-N	YKQZTWYBEMHWMO	True	True	CHEMBL1567933	
Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)o1	True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)o1	NCTAVPKIDZRNKR-UHFFFAOYSA-N	NCTAVPKIDZRNKR	True	True	CHEMBL1312751	True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)o1	NCTAVPKIDZRNKR-UHFFFAOYSA-N	NCTAVPKIDZRNKR	True	True	CHEMBL1312751		True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)o1	NCTAVPKIDZRNKR-UHFFFAOYSA-N	NCTAVPKIDZRNKR	True	True	CHEMBL1312751		True	Cc1ccc(CNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)o1	NCTAVPKIDZRNKR-UHFFFAOYSA-N	NCTAVPKIDZRNKR	True	True	CHEMBL1312751	
Cc1ccc(CNC(=O)C2CCC(=O)N2C2CCCCC2)cc1	True	Cc1ccc(CNC(=O)C2CCC(=O)N2C2CCCCC2)cc1	HHJFDZJWJXLUGZ-UHFFFAOYSA-N	HHJFDZJWJXLUGZ	True	True	CHEMBL1741905	True	Cc1ccc(CNC(=O)C2CCC(=O)N2C2CCCCC2)cc1	HHJFDZJWJXLUGZ-UHFFFAOYSA-N	HHJFDZJWJXLUGZ	True	True	CHEMBL1741905		True	Cc1ccc(CNC(=O)C2CCC(=O)N2C2CCCCC2)cc1	HHJFDZJWJXLUGZ-UHFFFAOYSA-N	HHJFDZJWJXLUGZ	True	True	CHEMBL1741905		True	Cc1ccc(CNC(=O)C2CCC(=O)N2C2CCCCC2)cc1	HHJFDZJWJXLUGZ-UHFFFAOYSA-N	HHJFDZJWJXLUGZ	True	True	CHEMBL1741905	
Cc1ccc(CNC(=O)C2CCC2)cn1	True	Cc1ccc(CNC(=O)C2CCC2)cn1	SQKAEGRLXBUQKF-UHFFFAOYSA-N	SQKAEGRLXBUQKF	False	False		True	Cc1ccc(CNC(=O)C2CCC2)cn1	SQKAEGRLXBUQKF-UHFFFAOYSA-N	SQKAEGRLXBUQKF	False	False			True	Cc1ccc(CNC(=O)C2CCC2)cn1	SQKAEGRLXBUQKF-UHFFFAOYSA-N	SQKAEGRLXBUQKF	False	False			True	Cc1ccc(CNC(=O)C2CCC2)cn1	SQKAEGRLXBUQKF-UHFFFAOYSA-N	SQKAEGRLXBUQKF	False	False		
Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1	True	Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1	QEIZLJSBNIQEQT-UHFFFAOYSA-N	QEIZLJSBNIQEQT	True	True	CHEMBL1450809	True	Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1	QEIZLJSBNIQEQT-UHFFFAOYSA-N	QEIZLJSBNIQEQT	True	True	CHEMBL1450809		True	Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1	QEIZLJSBNIQEQT-UHFFFAOYSA-N	QEIZLJSBNIQEQT	True	True	CHEMBL1450809		True	Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1	QEIZLJSBNIQEQT-UHFFFAOYSA-N	QEIZLJSBNIQEQT	True	True	CHEMBL1450809	
Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1	True	Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1	GBRAWNPMQJCKCB-UHFFFAOYSA-N	GBRAWNPMQJCKCB	True	True	CHEMBL1450864	True	Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1	GBRAWNPMQJCKCB-UHFFFAOYSA-N	GBRAWNPMQJCKCB	True	True	CHEMBL1450864		True	Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1	GBRAWNPMQJCKCB-UHFFFAOYSA-N	GBRAWNPMQJCKCB	True	True	CHEMBL1450864		True	Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1	GBRAWNPMQJCKCB-UHFFFAOYSA-N	GBRAWNPMQJCKCB	True	True	CHEMBL1450864	
Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	True	Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	NZATZZGINMWOIA-UHFFFAOYSA-N	NZATZZGINMWOIA	True	True	CHEMBL1428732	True	Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	NZATZZGINMWOIA-UHFFFAOYSA-N	NZATZZGINMWOIA	True	True	CHEMBL1428732		True	Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	NZATZZGINMWOIA-UHFFFAOYSA-N	NZATZZGINMWOIA	True	True	CHEMBL1428732		True	Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1	NZATZZGINMWOIA-UHFFFAOYSA-N	NZATZZGINMWOIA	True	True	CHEMBL1428732	
Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1	True	Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1	RSMAXLIVGFKIBI-UHFFFAOYSA-N	RSMAXLIVGFKIBI	True	True	CHEMBL1527499	True	Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1	RSMAXLIVGFKIBI-UHFFFAOYSA-N	RSMAXLIVGFKIBI	True	True	CHEMBL1527499		True	Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1	RSMAXLIVGFKIBI-UHFFFAOYSA-N	RSMAXLIVGFKIBI	True	True	CHEMBL1527499		True	Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1	RSMAXLIVGFKIBI-UHFFFAOYSA-N	RSMAXLIVGFKIBI	True	True	CHEMBL1527499	
