smiles	canonical_smiles	inchi_key	inchi_key_connectivity	chembl_connectivity_match	error
C=CCn1c(=O)c(C=Nc2cccc([N+](=O)[O-])c2)c(O)n(CCCC)c1=O	C=CCn1c(=O)c(C=Nc2cccc([N+](=O)[O-])c2)c(O)n(CCCC)c1=O	DHZOODZJLHSPED-UHFFFAOYSA-N	DHZOODZJLHSPED	False	
C=CCn1c(O)c(C(C)=NCCCN2CCOCC2)c(=O)[nH]c1=O	C=CCn1c(O)c(C(C)=NCCCN2CCOCC2)c(=O)[nH]c1=O	LXPYGAGTSLSHRA-UHFFFAOYSA-N	LXPYGAGTSLSHRA	False	
C=CCn1c(O)c(C(CC)=NC2CC2)c(=O)[nH]c1=O	C=CCn1c(O)c(C(CC)=NC2CC2)c(=O)[nH]c1=O	FSVLSMBDMUDMBV-UHFFFAOYSA-N	FSVLSMBDMUDMBV	False	
C=CCn1c(O)c(C=NCCN(C)C)c(=O)[nH]c1=O	C=CCn1c(O)c(C=NCCN(C)C)c(=O)[nH]c1=O	NOWYPLDLTFPIIV-UHFFFAOYSA-N	NOWYPLDLTFPIIV	False	
C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2	C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2	INGYAWPTEWYFHI-UHFFFAOYSA-N	INGYAWPTEWYFHI	False	
C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2	C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2	ADCDISFHDLKFFS-UHFFFAOYSA-N	ADCDISFHDLKFFS	False	
C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2	C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2	INGYAWPTEWYFHI-FUHWJXTLSA-N	INGYAWPTEWYFHI	False	
C=CN=Nc1ccccc1	C=CN=Nc1ccccc1	IQIJRJNHZYUQSD-UHFFFAOYSA-N	IQIJRJNHZYUQSD	False	
C=COC	C=COC	XJRBAMWJDBPFIM-UHFFFAOYSA-N	XJRBAMWJDBPFIM	False	
C=COC(=O)C=C	C=COC(=O)C=C	BLCTWBJQROOONQ-UHFFFAOYSA-N	BLCTWBJQROOONQ	False	
C=COCCOCCOCCOC=C	C=COCCOCCOCCOC=C	CYIGRWUIQAVBFG-UHFFFAOYSA-N	CYIGRWUIQAVBFG	False	
C=COc1ccc([N+](=O)[O-])cc1	C=COc1ccc([N+](=O)[O-])cc1	XTVUXNLJQRWUBD-UHFFFAOYSA-N	XTVUXNLJQRWUBD	False	
C=C[C@@H](O)c1ccc2c(c1)OCO2	C=C[C@@H](O)c1ccc2c(c1)OCO2	VVBJNJFYBCLUAH-MRVPVSSYSA-N	VVBJNJFYBCLUAH	False	
C=C[C@@H](OC(C)=O)c1ccc(OC)c2ccccc12	C=C[C@@H](OC(C)=O)c1ccc(OC)c2ccccc12	KVDKMCOTAUKHLC-OAHLLOKOSA-N	KVDKMCOTAUKHLC	False	
C=C[C@@H](OC(C)=O)c1ccc(OC)cc1	C=C[C@@H](OC(C)=O)c1ccc(OC)cc1	VGSCGPYUCPWRQY-GFCCVEGCSA-N	VGSCGPYUCPWRQY	False	
C=C[C@@H](OC(C)=O)c1ccc2c(c1)OCO2	C=C[C@@H](OC(C)=O)c1ccc2c(c1)OCO2	TXUCQVJZBXYDKH-SNVBAGLBSA-N	TXUCQVJZBXYDKH	False	
C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1	C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1	JBHNBFAAUMYESV-HRDYMLBCSA-N	JBHNBFAAUMYESV	False	
C=C[C@@]12CC[C@@H](O[C@H]3C[C@@H](OC)[C@@H](O)[C@H](C)O3)C[C@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@@]12O	C=C[C@@]12CC[C@@H](O[C@H]3C[C@@H](OC)[C@@H](O)[C@H](C)O3)C[C@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@@]12O	TVKFAQWBXLYLTJ-YKQPCYOJSA-N	TVKFAQWBXLYLTJ	False	
C=C[Si](OC)(OC)OC	C=C[Si](OC)(OC)OC	NKSJNEHGWDZZQF-UHFFFAOYSA-N	NKSJNEHGWDZZQF	False	
C=Cc1c(C)c2cc3nc(c(CC(=O)[O-])c4[n-]c(cc5nc(cc1[n-]2)C(C)=C5CC)c(C)c4C(=O)[O-])C(CCC(=O)[O-])C3C	C=Cc1c(C)c2cc3nc(c(CC(=O)[O-])c4[n-]c(cc5nc(cc1[n-]2)C(C)=C5CC)c(C)c4C(=O)[O-])C(CCC(=O)[O-])C3C	LJCXBILHRAAVKE-UHFFFAOYSA-I	LJCXBILHRAAVKE	False	
C=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	C=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	AGOFZVAQMFVJEQ-UHFFFAOYSA-N	AGOFZVAQMFVJEQ	False	
C=Cc1ccc(N)cc1	C=Cc1ccc(N)cc1	LBSXSAXOLABXMF-UHFFFAOYSA-N	LBSXSAXOLABXMF	False	
C=Cc1ccc(OC)cc1	C=Cc1ccc(OC)cc1	UAJRSHJHFRVGMG-UHFFFAOYSA-N	UAJRSHJHFRVGMG	False	
C=N[C@@H](C(=O)N[C@@H]1C(=O)[C@H]2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1	C=N[C@@H](C(=O)N[C@@H]1C(=O)[C@H]2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1	FKZMKCZIADWGQT-WHPHWUKISA-N	FKZMKCZIADWGQT	False	
C=[N+]([O-])O	C=[N+]([O-])O	HHCCNQLNWSZWDH-UHFFFAOYSA-N	HHCCNQLNWSZWDH	False	
CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1	CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1	KZXTZKHKWSPGAF-UHFFFAOYSA-N	KZXTZKHKWSPGAF	False	
CC(/C=C(/C#N)c1ccc(Br)cc1)C(c1ccccc1)C(C#N)c1ccc(Br)cc1	CC(/C=C(/C#N)c1ccc(Br)cc1)C(c1ccccc1)C(C#N)c1ccc(Br)cc1	ZLEHCLNLLVMAEK-JCMHNJIXSA-N	ZLEHCLNLLVMAEK	False	
CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1	CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1	DUWOIFQHJVNIOF-RGVLZGJSSA-N	DUWOIFQHJVNIOF	False	
CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1	CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1	LUUSKXCZHLBQGF-PXLXIMEGSA-N	LUUSKXCZHLBQGF	False	
CC(=C\C1=CCOC1=O)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O	CC(=C\C1=CCOC1=O)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O	MMGAZADGXNYOGJ-AHQDTNFWSA-N	MMGAZADGXNYOGJ	False	
CC(=NCCN1CCOCC1)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O	CC(=NCCN1CCOCC1)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O	LMDVITSATVECDR-UHFFFAOYSA-N	LMDVITSATVECDR	False	
CC(=NCc1ccco1)c1c(O)n(-c2ccccc2)c(=O)[nH]c1=O	CC(=NCc1ccco1)c1c(O)n(-c2ccccc2)c(=O)[nH]c1=O	YHIGAEZICONZAD-UHFFFAOYSA-N	YHIGAEZICONZAD	False	
CC(=Nc1c(C)n(C)n(-c2ccccc2)c1=O)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O	CC(=Nc1c(C)n(C)n(-c2ccccc2)c1=O)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O	VIXOBBUBLPRMPP-UHFFFAOYSA-N	VIXOBBUBLPRMPP	False	
CC(=O)/C(=N/O)C(=O)N(c1ccccc1)N(C)N=O	CC(=O)/C(=N/O)C(=O)N(c1ccccc1)N(C)N=O	BUOCHYBDNFQAIK-BENRWUELSA-N	BUOCHYBDNFQAIK	False	
CC(=O)/N=c1\sn(C(C)=O)c2ccc([N+](=O)[O-])cc12	CC(=O)/N=c1\sn(C(C)=O)c2ccc([N+](=O)[O-])cc12	IYSSOIPNTOVFCQ-QXMHVHEDSA-N	IYSSOIPNTOVFCQ	False	
CC(=O)C(/N=N\c1ccc(Cl)cc1Cl)C(=O)Nc1ccc(-c2ccc(NC(=O)C(/N=N/c3ccc(Cl)cc3Cl)C(C)=O)c(C)c2)cc1C	CC(=O)C(/N=N\c1ccc(Cl)cc1Cl)C(=O)Nc1ccc(-c2ccc(NC(=O)C(/N=N/c3ccc(Cl)cc3Cl)C(C)=O)c(C)c2)cc1C	JFMYRCRXYIIGBB-XAFSAMPKSA-N	JFMYRCRXYIIGBB	False	
CC(=O)C(C)C(=O)c1ccccc1	CC(=O)C(C)C(=O)c1ccccc1	IRNJRGVFXLVQEK-UHFFFAOYSA-N	IRNJRGVFXLVQEK	False	
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C	CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C	IAFBRPFISOTXSO-UHFFFAOYSA-N	IAFBRPFISOTXSO	False	
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1	CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1	GNCOVOVCHIHPHP-UHFFFAOYSA-N	GNCOVOVCHIHPHP	False	
CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12	CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12	RYQVPNYYLXBCST-UHFFFAOYSA-N	RYQVPNYYLXBCST	False	
CC(=O)C1(C)OC12C=Cc1ccccc1C2=O	CC(=O)C1(C)OC12C=Cc1ccccc1C2=O	MBKSPEFGAXXYIW-UHFFFAOYSA-N	MBKSPEFGAXXYIW	False	
CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1	CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1	FXOONYIMGKDSJO-UHFFFAOYSA-N	FXOONYIMGKDSJO	False	
CC(=O)C1=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1	CC(=O)C1=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1	GZROQMGKRKUIBV-UHFFFAOYSA-N	GZROQMGKRKUIBV	False	
CC(=O)C1=C(O)[C@@]2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)C[C@H]2[C@@H](N)C1=O	CC(=O)C1=C(O)[C@@]2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)C[C@H]2[C@@H](N)C1=O	LUYXWZOOMKBUMB-ONJZCGHCSA-N	LUYXWZOOMKBUMB	False	
CC(=O)CC(=O)/C=C/C(=O)O	CC(=O)CC(=O)/C=C/C(=O)O	MQVQZTWTXUPFFC-NSCUHMNNSA-N	MQVQZTWTXUPFFC	False	
CC(=O)CC(=O)Nc1ccc(C)cc1	CC(=O)CC(=O)Nc1ccc(C)cc1	MJGLMEMIYDUEHA-UHFFFAOYSA-N	MJGLMEMIYDUEHA	False	
CC(=O)CC(=O)Nc1ccc(O)cc1	CC(=O)CC(=O)Nc1ccc(O)cc1	QAAABKLXDAWWQD-UHFFFAOYSA-N	QAAABKLXDAWWQD	False	
CC(=O)CC(=O)c1cc(C)c(C)c(C)c1C	CC(=O)CC(=O)c1cc(C)c(C)c(C)c1C	RWSSAHOBCPQIDY-UHFFFAOYSA-N	RWSSAHOBCPQIDY	False	
CC(=O)CC(=O)c1cc(C)ccc1C	CC(=O)CC(=O)c1cc(C)ccc1C	UHQZCRVBLDQGFH-UHFFFAOYSA-N	UHQZCRVBLDQGFH	False	
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O	CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O	WWBYDEQHYAEHLT-UHFFFAOYSA-N	WWBYDEQHYAEHLT	False	
CC(=O)CCOOCCC(C)=O	CC(=O)CCOOCCC(C)=O	DDTYKIRDEDUKLS-UHFFFAOYSA-N	DDTYKIRDEDUKLS	False	
CC(=O)CN(C)N=O	CC(=O)CN(C)N=O	CWULQTRBZMJZEG-UHFFFAOYSA-N	CWULQTRBZMJZEG	False	
CC(=O)CN(CC(C)O)N=O	CC(=O)CN(CC(C)O)N=O	PVRJOEAYRBQPLF-UHFFFAOYSA-N	PVRJOEAYRBQPLF	False	
CC(=O)CN(COC(C)=O)N=O	CC(=O)CN(COC(C)=O)N=O	WBBIYRQDHZMMPN-UHFFFAOYSA-N	WBBIYRQDHZMMPN	False	
CC(=O)CN(C[C@@H](C)O)N=O	CC(=O)CN(C[C@@H](C)O)N=O	PVRJOEAYRBQPLF-RXMQYKEDSA-N	PVRJOEAYRBQPLF	False	
CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O	CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O	WWBYDEQHYAEHLT-OAHLLOKOSA-N	WWBYDEQHYAEHLT	False	
CC(=O)Cl	CC(=O)Cl	WETWJCDKMRHUPV-UHFFFAOYSA-N	WETWJCDKMRHUPV	False	
CC(=O)N(C)N=O	CC(=O)N(C)N=O	FFLFWNRFMZRFKU-UHFFFAOYSA-N	FFLFWNRFMZRFKU	False	
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1	CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1	FLEWLXKAEGLVCO-UHFFFAOYSA-N	FLEWLXKAEGLVCO	False	
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1	CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1	MLBDNMLMTHXYQX-UHFFFAOYSA-N	MLBDNMLMTHXYQX	False	
CC(=O)N(C)c1ccccc1C(=O)O	CC(=O)N(C)c1ccccc1C(=O)O	VCOQVAJFXPHUAM-UHFFFAOYSA-N	VCOQVAJFXPHUAM	False	
CC(=O)N(C)c1cccnc1	CC(=O)N(C)c1cccnc1	DIBVGDONZMMHTK-UHFFFAOYSA-N	DIBVGDONZMMHTK	False	
CC(=O)N(C)c1snc2ccccc12	CC(=O)N(C)c1snc2ccccc12	UFRUDIQTXFSBFK-UHFFFAOYSA-N	UFRUDIQTXFSBFK	False	
CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2	CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2	XVJHERXDPYDRSF-UHFFFAOYSA-N	XVJHERXDPYDRSF	False	
CC(=O)N(N)C(C)=O	CC(=O)N(N)C(C)=O	UCFXDDIPFRIIFO-UHFFFAOYSA-N	UCFXDDIPFRIIFO	False	
CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2	CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2	BNWLLBQXGNEQKJ-UHFFFAOYSA-N	BNWLLBQXGNEQKJ	False	
CC(=O)N(O)c1ccc(Br)cc1	CC(=O)N(O)c1ccc(Br)cc1	AUUBZZMLUNQWLV-UHFFFAOYSA-N	AUUBZZMLUNQWLV	False	
CC(=O)N(O)c1ccc(Cl)c(Cl)c1	CC(=O)N(O)c1ccc(Cl)c(Cl)c1	VLVRZOJRAPLOLQ-UHFFFAOYSA-N	VLVRZOJRAPLOLQ	False	
CC(=O)N(O)c1ccc(Cl)cc1	CC(=O)N(O)c1ccc(Cl)cc1	CDIAYJXLIMKAJJ-UHFFFAOYSA-N	CDIAYJXLIMKAJJ	False	
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1	CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1	XSVHGQCMBMYSNP-UHFFFAOYSA-N	XSVHGQCMBMYSNP	False	
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1	CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1	ZLIGRPUXADGCAJ-UHFFFAOYSA-N	ZLIGRPUXADGCAJ	False	
CC(=O)N(O)c1ccc(Oc2ccccc2)cc1	CC(=O)N(O)c1ccc(Oc2ccccc2)cc1	CBCRJEHXQUNGAY-UHFFFAOYSA-N	CBCRJEHXQUNGAY	False	
CC(=O)N(O)c1ccc(Sc2ccccc2)cc1	CC(=O)N(O)c1ccc(Sc2ccccc2)cc1	RTAQQYCKZWXJOE-UHFFFAOYSA-N	RTAQQYCKZWXJOE	False	
CC(=O)N(O)c1ccc([N+](=O)[O-])cc1	CC(=O)N(O)c1ccc([N+](=O)[O-])cc1	GDLFCFVGYXEAGL-UHFFFAOYSA-N	GDLFCFVGYXEAGL	False	
CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34	CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34	RPQHVGSJKJADLO-UHFFFAOYSA-N	RPQHVGSJKJADLO	False	
CC(=O)N(O)c1ccc2ccccc2c1	CC(=O)N(O)c1ccc2ccccc2c1	YPSGSWZVNGYAOL-UHFFFAOYSA-N	YPSGSWZVNGYAOL	False	
CC(=O)N(O)c1ccccc1C	CC(=O)N(O)c1ccccc1C	ZBFTZDMVELOHRC-UHFFFAOYSA-N	ZBFTZDMVELOHRC	False	
CC(=O)N(OC1OC(CO)C(O)C(O)C1O)c1ccc(Oc2ccc(Cl)cc2)cc1	CC(=O)N(OC1OC(CO)C(O)C(O)C1O)c1ccc(Oc2ccc(Cl)cc2)cc1	AWECIOWHICWSBI-UHFFFAOYSA-N	AWECIOWHICWSBI	False	
CC(=O)N(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(Oc2ccc(Cl)cc2)cc1	CC(=O)N(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(Oc2ccc(Cl)cc2)cc1	AWECIOWHICWSBI-OBKDMQGPSA-N	AWECIOWHICWSBI	False	
CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O	CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O	RBDKZGXATKRZKY-WUXMJOGZSA-N	RBDKZGXATKRZKY	False	
CC(=O)N1CC(C(=O)O)C1	CC(=O)N1CC(C(=O)O)C1	YFWJZEMJJMOQAC-UHFFFAOYSA-N	YFWJZEMJJMOQAC	False	
CC(=O)N1CC(C)Oc2c(F)cccc21	CC(=O)N1CC(C)Oc2c(F)cccc21	QFYVKVSXHXQAQZ-UHFFFAOYSA-N	QFYVKVSXHXQAQZ	False	
CC(=O)N1CCC(C#N)CC1	CC(=O)N1CCC(C#N)CC1	NFDGRMQIOHRQHF-UHFFFAOYSA-N	NFDGRMQIOHRQHF	False	
CC(=O)N1CCC(NC(=O)c2nc(-c3ccccc3)cc3[nH]ccc23)CC1	CC(=O)N1CCC(NC(=O)c2nc(-c3ccccc3)cc3[nH]ccc23)CC1	RYKWNPMRHZJFMZ-UHFFFAOYSA-N	RYKWNPMRHZJFMZ	False	
CC(=O)N1CCC(NCCc2ccccc2)CC1	CC(=O)N1CCC(NCCc2ccccc2)CC1	UKFIGIFDDSVHCR-UHFFFAOYSA-N	UKFIGIFDDSVHCR	False	
CC(=O)N1CCC2CC21S(=O)(=O)c1ccccc1	CC(=O)N1CCC2CC21S(=O)(=O)c1ccccc1	HIECFJGEFAKTSJ-UHFFFAOYSA-N	HIECFJGEFAKTSJ	False	
CC(=O)N1CCC2CC21c1ncc(F)cc1C	CC(=O)N1CCC2CC21c1ncc(F)cc1C	XARGJKMJPPUQMM-UHFFFAOYSA-N	XARGJKMJPPUQMM	False	
CC(=O)N1CCCC(C(=O)O)(c2ccc(C)cc2)C1	CC(=O)N1CCCC(C(=O)O)(c2ccc(C)cc2)C1	FZGIXDHLUQHJKF-UHFFFAOYSA-N	FZGIXDHLUQHJKF	False	
CC(=O)N1CCCC(C(N)=O)C1	CC(=O)N1CCCC(C(N)=O)C1	MIFWTSLDLPGOCM-UHFFFAOYSA-N	MIFWTSLDLPGOCM	False	
CC(=O)N1CCCC1(C)C(=O)O	CC(=O)N1CCCC1(C)C(=O)O	VOSYPKQVDFIHEJ-UHFFFAOYSA-N	VOSYPKQVDFIHEJ	False	
CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O	CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O	HWWIYXKSCZCMFV-UHFFFAOYSA-N	HWWIYXKSCZCMFV	False	
CC(=O)N1CCCC2(CCCCCC2)C1	CC(=O)N1CCCC2(CCCCCC2)C1	JPZFTAQMOATKEN-UHFFFAOYSA-N	JPZFTAQMOATKEN	False	
CC(=O)N1CCCNCC1	CC(=O)N1CCCNCC1	TWJPZMYNUBAUGA-UHFFFAOYSA-N	TWJPZMYNUBAUGA	False	
CC(=O)N1CCC[C@@H](CO)[C@@H]1C	CC(=O)N1CCC[C@@H](CO)[C@@H]1C	ZOYMJTPVEFVYFS-CBAPKCEASA-N	ZOYMJTPVEFVYFS	False	
CC(=O)N1CCC[C@@H](CO)[C@H]1C	CC(=O)N1CCC[C@@H](CO)[C@H]1C	ZOYMJTPVEFVYFS-APPZFPTMSA-N	ZOYMJTPVEFVYFS	False	
CC(=O)N1CCC[C@H](C)[C@H]1CO	CC(=O)N1CCC[C@H](C)[C@H]1CO	LVZIAVUYKVZSIS-IONNQARKSA-N	LVZIAVUYKVZSIS	False	
CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O	CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O	HWWIYXKSCZCMFV-ZETCQYMHSA-N	HWWIYXKSCZCMFV	False	
CC(=O)N1CCN(C(=O)CCl)CC1	CC(=O)N1CCN(C(=O)CCl)CC1	MPFZOVHTXAHCRJ-UHFFFAOYSA-N	MPFZOVHTXAHCRJ	False	
CC(=O)N1CCN(C(N)=O)CC1	CC(=O)N1CCN(C(N)=O)CC1	DBVCCTKTVHHAAW-UHFFFAOYSA-N	DBVCCTKTVHHAAW	False	
CC(=O)N1CCN(c2ccc(Cl)cc2)CC1	CC(=O)N1CCN(c2ccc(Cl)cc2)CC1	UVYFWYMZWQBGAQ-UHFFFAOYSA-N	UVYFWYMZWQBGAQ	False	
CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cc(C)c(Cl)c(C)c5)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1	CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cc(C)c(Cl)c(C)c5)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1	JCGVWZYEVNBCAJ-UHFFFAOYSA-N	JCGVWZYEVNBCAJ	False	
CC(=O)N1CCOC(CO)C1	CC(=O)N1CCOC(CO)C1	FLDCPLTXBLXMAP-UHFFFAOYSA-N	FLDCPLTXBLXMAP	False	
CC(=O)N1CNC(=O)N(C(C)=O)C1=O	CC(=O)N1CNC(=O)N(C(C)=O)C1=O	BLEZPTWBEBVEJM-UHFFFAOYSA-N	BLEZPTWBEBVEJM	False	
CC(=O)N1C[C@@H](C(=O)OC(C)(C)C)C[C@@H]1C	CC(=O)N1C[C@@H](C(=O)OC(C)(C)C)C[C@@H]1C	DFFABCXUQNEMKF-WPRPVWTQSA-N	DFFABCXUQNEMKF	False	
CC(=O)N1C[C@H](CO)[C@H](c2ccccc2)C1	CC(=O)N1C[C@H](CO)[C@H](c2ccccc2)C1	AHYYDCAAWMKXAQ-OLZOCXBDSA-N	AHYYDCAAWMKXAQ	False	
CC(=O)N1C[C@H]2CC[C@H]1c1ccccc12	CC(=O)N1C[C@H]2CC[C@H]1c1ccccc12	ZHZWNSMXXNQTPO-MFKMUULPSA-N	ZHZWNSMXXNQTPO	False	
CC(=O)N1Cc2ccc(N)cc2C1	CC(=O)N1Cc2ccc(N)cc2C1	YIOYWZUOBVMFGA-UHFFFAOYSA-N	YIOYWZUOBVMFGA	False	
CC(=O)N1[C@@H]2CC[C@H]1c1cccnc1C2	CC(=O)N1[C@@H]2CC[C@H]1c1cccnc1C2	VZERDZVLLIAWDV-SKDRFNHKSA-N	VZERDZVLLIAWDV	False	
CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C	CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C	XZUXDHWLWRENOL-UHFFFAOYSA-N	XZUXDHWLWRENOL	False	
CC(=O)NC(C(=O)NCC#CBr)C(C)C	CC(=O)NC(C(=O)NCC#CBr)C(C)C	CJJHABIKNVXMKJ-UHFFFAOYSA-N	CJJHABIKNVXMKJ	False	
CC(=O)NC(C(=O)O)C1CCOCC1	CC(=O)NC(C(=O)O)C1CCOCC1	WBQXOUISLXTTBD-UHFFFAOYSA-N	WBQXOUISLXTTBD	False	
CC(=O)NC(C)(C(=O)O)C1CC1	CC(=O)NC(C)(C(=O)O)C1CC1	VWQKLKHJGPCATE-UHFFFAOYSA-N	VWQKLKHJGPCATE	False	
CC(=O)NC(CC(=O)O)C(=O)NCC#CBr	CC(=O)NC(CC(=O)O)C(=O)NCC#CBr	YSIAAJPMAIKPFO-UHFFFAOYSA-N	YSIAAJPMAIKPFO	False	
CC(=O)NC(CC(N)=O)C(=O)NCC#CBr	CC(=O)NC(CC(N)=O)C(=O)NCC#CBr	JMTFRQZEUVQLRL-UHFFFAOYSA-N	JMTFRQZEUVQLRL	False	
CC(=O)NC(CS/C(F)=C(\F)C(F)(F)F)C(=O)O	CC(=O)NC(CS/C(F)=C(\F)C(F)(F)F)C(=O)O	SEDWKLBVUNQJFT-WAYWQWQTSA-N	SEDWKLBVUNQJFT	False	
CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O	CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O	NBGLMNHGJFSOCH-UHFFFAOYSA-N	NBGLMNHGJFSOCH	False	
CC(=O)NC(CSCCCl)C(=O)O	CC(=O)NC(CSCCCl)C(=O)O	PUOICJBSGWOTFX-UHFFFAOYSA-N	PUOICJBSGWOTFX	False	
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC#CBr	CC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC#CBr	NITJFOXRSHCWBE-UHFFFAOYSA-N	NITJFOXRSHCWBE	False	
CC(=O)NC1=NC(c2ccc([N+](=O)[O-])o2)=NOC1	CC(=O)NC1=NC(c2ccc([N+](=O)[O-])o2)=NOC1	VFUPPPNFARKSLY-UHFFFAOYSA-N	VFUPPPNFARKSLY	False	
